gene_name	Ctrl	As	Bs	Hyp	Li	Nd	Ns	Oss	Oxs	Sp	Tm	Vic
sRNA1022255-Salmonella	0	0.20453235720205365	-0.011434023171316365	-0.2180817515584832	-0.2180817515584832	-0.2180817515584832	0.001970460664999951	-0.08338355422068644	-0.2180817515584832	-0.2180817515584832	-0.2180817515584832	0.5791584910297134
sRNA1024018-Salmonella	0	0	0	0	0	0	0	0.3835439455122267	0	0	0.1571478219590634	0
sRNA1043460-Salmonella	0	-2.014995477303723	-0.5517144290776796	-0.1692380824633095	-1.6291139550027762	-0.91587148672527	-1.6860783559645731	-1.4561045386887899	-0.44045769795589296	-0.6144583100133763	-0.8303974881845999	-2.014995477303723
sRNA1047489-Salmonella	0	0.36956932344200677	0.25587344292343683	1.5066899830662601	-0.7354656078224666	-0.40645302450562326	-0.5067560963845863	0.01681015551860332	-0.6514159833577531	-0.4597561907481933	0.4526518147198635	-0.9833649727049831
STnc3350-Salmonella	0	0.41431599518479656	-0.5596630618402902	-0.5350093796361937	-0.3022527612269501	-0.33367083234324335	0.26372160821583623	-0.8449861597148134	-0.12915974378119355	-1.2020793115951167	-0.23275678817142698	-1.5510455883910135
IsrB-2-Salmonella	0	-0.27029458300956644	-0.2749967873786565	-0.38491167684950645	-0.38491167684950645	-0.38491167684950645	-0.38491167684950645	-0.27740265161102307	-0.38491167684950645	-0.38491167684950645	-0.38491167684950645	0.046352851374263704
STnc1080-Salmonella	0	0	0	0	0.5134474213034066	0.6060949930106134	0.5558352776284434	0.18987949251058334	1.05765468583818	0	0	1.2270557312861063
sRNA1065845-Salmonella	0	-0.21336271399622353	-0.6167255997237735	-0.6167255997237735	-0.44047506819827675	-0.17604467525506706	-0.6167255997237735	-0.08919678046638024	-0.3439489559115003	-0.6167255997237735	-0.4595777777647101	-0.6167255997237735
STnc3390-Salmonella	0	1.85798453569556	0.4887735912548199	0	0	0.8830241655964031	0.7132151027013132	0.5950382296531433	0	0	0.8651495401223164	1.4733584732729565
sRNA1116549-Salmonella	0	0	0	0	0	0	0	0	0	0	0.4193197483802531	0
sRNA1118334-Salmonella	0	-0.44679597033850005	-0.3244340436650006	-0.05900128671124971	-0.8493863971514068	0.03407595604310654	0.45937822458510613	-0.29281245707168324	1.8643633113692601	-0.3443083585672433	-0.6351061606100066	0.5119926968993163
sRNA1131800-Salmonella	0	0.1842470997557868	-0.30588124715132325	-0.30588124715132325	-0.30588124715132325	-0.30588124715132325	-0.30588124715132325	-0.30588124715132325	-0.30588124715132325	-0.30588124715132325	-0.30588124715132325	-0.30588124715132325
sRNA1141227-Salmonella	0	0.8427989050689804	0.3345436242743802	-0.42105991033088985	-0.4009733419610635	-0.13948092218416308	1.260268990599673	-0.6264600865041898	-0.3660772550414766	-0.8439512005735068	0.3925409992519566	0.05381034659118633
STnc1880-Salmonella	0	1.9479891327313799	0.8816390868158601	3.695586771323467	0.33719688977791007	0.7084980187853231	0.22005221222348315	1.4799635385209564	0.3105266243442335	0	1.9456493171107563	0.8723529080624033
STnc3400-Salmonella	0	0.32565776727830986	-0.41859362641210973	0.7445755644955265	-0.1849238057532867	-0.6370197995873066	-0.6370197995873066	0.13139277652118997	-0.20488604548781986	-0.6370197995873066	0.028860276039713195	-0.6370197995873066
sRNA1170414-Salmonella	0	0.39285811245182334	-0.021676241875052682	3.0323096029203667	0.5543803246939065	4.55312813871613	2.1234047978945556	0.56274073916597	3.416902030641773	3.0464814546937236	-0.07817822045008693	1.2031318301188403
STnc500-Salmonella	0	1.0716277489056032	1.204472941897937	2.2233442555009604	0.14069569066820353	1.3811583467220134	0.45367362068277695	0.8715086362721403	0.5650679838378236	0.29479437813780685	1.8238723728339532	1.462295433705937
sRNA1180363-Salmonella	0	0.2832931367408733	0	0	0	0.1722248350537099	0	0	0.3105266243442335	0	0	0
sRNA1186573-Salmonella	0	0.5863638718545734	0	0	0	0	0	0.3174062739672401	0	0	0	0
sRNA1189081-Salmonella	0	0.09044048600715682	-0.1507727629765998	-0.30588124715132325	-0.06505678373827983	-0.30588124715132325	-0.07108093598331333	-0.19837222191283987	-0.08443288616355327	0.0430850296445735	-0.08460764646108654	-0.30588124715132325
sRNA1210988-Salmonella	0	0.736637895473073	0.39844535133216663	0.5054546210681967	-0.7620371551156602	0.34096055556002325	-1.51799275681944	-0.2227376793623166	-0.89247182508074685	-0.31445386667238306	0.31385430005823656	-0.1683273140957935
sRNA1212673-Salmonella	0	0.07892429445554683	-0.2749967873786565	-0.38491167684950645	-0.38491167684950645	-0.38491167684950645	-0.05599455551035648	-0.27740265161102307	-0.007698934231366472	-0.38491167684950645	-0.38491167684950645	-0.38491167684950645
STnc840-Salmonella	0	1.0551385533228297	0.7948584013922999	0.7662616443592465	0.97671104208866	0.5215925322168866	0.9503563977411766	0.4805447740027131	0.8910174204745132	0	0.4135138710998367	0
