gene_name	Ctrl	As	Bs	Hyp	Li	Nd	Ns	Oss	Oxs	Sp	Tm	Vic
sRNA1015188-Salmonella	0	0.11437366266228068	0.1404489651211249	0.22505700033442183	0.1036617868073872	-0.023523699340250767	0.043037737813481795	0.07123313177958311	0.004771188939610476	-0.01817657108893076	0.1809967696568244	-0.012857492442895585
sRNA1022255-Salmonella	0	0.012710225766675767	-7.118494886345993e-4	-0.013576000976988757	-0.013576000976988757	-0.013576000976988757	2.0096976029908303e-4	-0.005222724782831486	-0.013576000976988757	-0.013576000976988757	-0.013576000976988757	0.04056791558580179
sRNA1043460-Salmonella	0	-0.13194949516538082	-0.04025236981371792	-0.012650289416133512	-0.10763358516195384	-0.06153914565678401	-0.11125704560136603	-0.09676448047391896	-0.030935143264033304	-0.04107362181380215	-0.05605955672235499	-0.13194949516538082
sRNA1047489-Salmonella	0	0.024432516573318318	0.015426495332818433	0.10226697350241494	-0.04680100736142354	-0.026502398781082	-0.03168464373124786	0.0013961519353156901	-0.041406826326501306	-0.028899920050177462	0.02786508358247722	-0.06224349954678985
STnc3350-Salmonella	0	0.027867970022329405	-0.039932520845809234	-0.030290941579182506	-0.02240372214741714	-0.01803344712052435	0.013446268379447358	-0.05857297356415859	-0.013743190122878368	-0.08093501613179235	-0.02063568413270116	-0.1028425368387728
sRNA1061964-Salmonella	0	0.038950833813773726	0.025582449171584584	0.05838723162739212	0.030967867125572562	0.05024586386280151	0.03410832816429563	0.09952294529863959	0.08402136895056979	0.05959066220863761	0.04059370604119648	-0.013576000976988757
STnc1080-Salmonella	0	0	0	0	0.031938089130127155	0.03759881992220392	0.03604877588881398	0.011796786442162532	0.06756405519853097	0	0	0.0804262571107006
sRNA1065845-Salmonella	0	0.006880441825323631	-0.040179349290769655	-0.01480383102777601	-0.029238922456968984	-0.012354614113672857	-0.040179349290769655	-0.003115637757858931	-0.02313652905242984	-0.040179349290769655	-0.00596947246831181	-0.040179349290769655
sRNA1066222-Salmonella	0	0.14344749873975315	0.13505289544093535	0.3771302428411093	0.0723303979975561	0.1559446919853425	0.1198183091451689	0.2188239606882608	0.4112123423264192	0.11967988611327708	0.1662248625882657	-0.014202580441789264
STnc3390-Salmonella	0	0.11846761077918795	0.031234127629661736	0	0	0.05529146097746048	0.04501082450073254	0.03711957422624737	0	0	0.05510750513618303	0.10117723898940517
