gene_name	Ctrl	As	Bs	Hyp	Li	Nd	Ns	Oss	Oxs	Sp	Tm	Vic
CJJ81176_0027-Campylobacter	0	-0.05211801880353535	-0.04076280080936745	-0.04087060077173088	-0.027460083782414286	0.01035616554973713	-0.061998025621745785	-0.023761415803486854	-0.021843668334964993	-0.1069379147873365	-0.03859575653962995	-0.027981383926964035
CJJ81176_0028-Campylobacter	0	0.03206251898385243	-0.0139188764740578	0.02238868300390882	0.055954856252973424	-0.01802691224326605	0.06975781831363823	0.03770441398725638	0.052049703893536456	0.10519602479399671	0.005291944822447479	0.0033755933926104416
CJJ81176_0029-Campylobacter	0	0.018961458156707547	-0.019267875428008226	0.007415816515918313	-0.00645962597114374	-0.022682735313519654	0.014330413323159704	0.00745472018564473	-0.03584321897967203	0.04487794374492132	0.0011488597286958033	-0.00328974103778839
CJJ81176_0030-Campylobacter	0	-0.00485285274495023	0.011788868739402361	0.0032224694918739742	-0.023647330319023104	0.002359447173740912	0.016450495219833286	0.017412227447732406	0.010943835736552271	-0.0012907338039815145	0.026255604750330175	-0.00991755031736804
CJJ81176_0031-Campylobacter	0	-0.011045300350096751	-0.07637527625053535	-0.02734952796354414	0.041193668441226176	0.021489770266539688	0.004420082722907316	-0.001742827165201791	-0.044562764556132464	0.01667266916161257	-0.07393923417581129	-0.05248682877339329
CJJ81176_0032-Campylobacter	0	0.021590627701185167	0.01706088038070459	0.0389996548299744	0.011261138348204436	0.040141527003826345	0.026048450430175254	0.00600086927504179	0.02854873326229537	0.039438184629039086	0.043834173590539253	0.030420561769183237
CJJ81176_0033-Campylobacter	0	-0.020735648448873486	-0.0744177063505603	-0.04482152736572479	0.03341817825609892	-0.13715813371018867	0.02541818880845182	-0.0295453744658064	-0.015673517332259152	-0.048501600132715185	-0.03656041877188904	-0.055125286865649846
CJJ81176_0034-Campylobacter	0	0.011444461613650793	-0.02831956245842898	-0.022913579678897258	7.651543164430193e-5	-0.043973547694504025	0.0142102395640399	-0.032743176006034644	0.09472843904132502	0.013623161444593967	0.016576779815937703	-0.014519933900134637
CJJ81176_0035-Campylobacter	0	0.0211414233429354	0.013705315999402714	-0.0062188277735648586	-0.010489850674259522	-0.032787823449479635	0.02152713556325386	0.001481955217348643	0.08424622323736729	0.03864462613543504	0.00225779449781086	-0.025082384449861543
CJJ81176_0036-Campylobacter	0	-0.008606333439142667	0.10969116840299944	0.03501381902614698	-0.06479890788732194	0.018517670852520998	-0.04561404810977407	0.00592709866532451	0.08577503552074453	-0.030646799305133605	0.08454450535671278	0.06826178991789682
